EQUIPMUSE,LDA,accuracy,0.5992970123022847,0.5922671353251318,0.5782073813708261,0.5782073813708261,0.616871704745167,0.616871704745167,0.602112676056338,0.6232394366197183,0.625,0.6144366197183099
EQUIPMUSE,LDA,f1_weighted,0.5740594415973741,0.5568864492150212,0.5581580634675533,0.5474813300564049,0.5873582776444701,0.5881668555439222,0.5713580295744228,0.5947757339500854,0.5964003989437384,0.5822608615882222
EQUIPMUSE,LDA,precision_weighted,0.6104902241219196,0.5822759303341797,0.5784757251963674,0.5630634057094134,0.6110867307244067,0.6129989356597643,0.6057401962065992,0.6212938778542929,0.6289355824619086,0.6126890460019669
EQUIPMUSE,LDA,recall_weighted,0.5992970123022847,0.5922671353251318,0.5782073813708261,0.5782073813708261,0.616871704745167,0.616871704745167,0.602112676056338,0.6232394366197183,0.625,0.6144366197183099
EQUIPMUSE,KNN,accuracy,0.35500878734622143,0.37785588752196836,0.3866432337434095,0.37082601054481545,0.37961335676625657,0.3866432337434095,0.38204225352112675,0.3503521126760563,0.3345070422535211,0.375
EQUIPMUSE,KNN,f1_weighted,0.3268924831692825,0.3450428180746781,0.361733965105825,0.3302288013674075,0.34908296437411135,0.36166221591860787,0.3557301007003746,0.3319764581828077,0.3148051106215322,0.34794771475274455
EQUIPMUSE,KNN,precision_weighted,0.3248290445503003,0.34849120181982374,0.35941606798396514,0.3279422385749275,0.34967687707524947,0.3634267015125941,0.3684667463831205,0.34369816074924464,0.3139499827046267,0.3433219410625713
EQUIPMUSE,KNN,recall_weighted,0.35500878734622143,0.37785588752196836,0.3866432337434095,0.37082601054481545,0.37961335676625657,0.3866432337434095,0.38204225352112675,0.3503521126760563,0.3345070422535211,0.375
EQUIPMUSE,CART,accuracy,0.6221441124780316,0.6397188049209139,0.6080843585237259,0.6045694200351494,0.6028119507908611,0.5975395430579965,0.6267605633802817,0.6179577464788732,0.6003521126760564,0.5862676056338029
EQUIPMUSE,CART,f1_weighted,0.6206023938840001,0.6267866761381585,0.5955116058234023,0.6167676093079496,0.5976715911267377,0.6038444800794998,0.6384240636916945,0.6173847169968826,0.6097947361357889,0.5874412938248411
EQUIPMUSE,CART,precision_weighted,0.6266819335819429,0.64232312098895,0.6116371922643515,0.6264895063213515,0.6186554695240641,0.5979589339064167,0.620150749899093,0.6180565254215058,0.5967930587113969,0.6182134671478557
EQUIPMUSE,CART,recall_weighted,0.6151142355008787,0.6221441124780316,0.6151142355008787,0.6256590509666081,0.5940246045694201,0.6045694200351494,0.6390845070422535,0.6232394366197183,0.5827464788732394,0.5880281690140845
EQUIPMUSE,SVM,accuracy,0.37785588752196836,0.37785588752196836,0.37961335676625657,0.37961335676625657,0.37961335676625657,0.37961335676625657,0.38028169014084506,0.38028169014084506,0.3785211267605634,0.3785211267605634
EQUIPMUSE,SVM,f1_weighted,0.20724238728883468,0.20724238728883468,0.20890824219493356,0.20890824219493356,0.20890824219493356,0.20890824219493356,0.20954297211842485,0.20954297211842485,0.20787239400643961,0.20787239400643961
EQUIPMUSE,SVM,precision_weighted,0.14277507173501439,0.14277507173501439,0.1441063006353452,0.1441063006353452,0.1441063006353452,0.1441063006353452,0.14461416385637768,0.14461416385637768,0.14327824340408649,0.14327824340408649
EQUIPMUSE,SVM,recall_weighted,0.37785588752196836,0.37785588752196836,0.37961335676625657,0.37961335676625657,0.37961335676625657,0.37961335676625657,0.38028169014084506,0.38028169014084506,0.3785211267605634,0.3785211267605634
EQUIPMUSE,ADB,accuracy,0.5307557117750439,0.5114235500878734,0.5659050966608085,0.5483304042179262,0.5940246045694201,0.539543057996485,0.6091549295774648,0.545774647887324,0.5123239436619719,0.5387323943661971
EQUIPMUSE,ADB,f1_weighted,0.44867662334865516,0.4145202314499471,0.5226403385996712,0.4649877922954141,0.5372528880466692,0.45630807765849435,0.5722521619417644,0.46172447809328976,0.4357300999613644,0.4568121819432116
EQUIPMUSE,ADB,precision_weighted,0.39408113387427257,0.5437593232736013,0.6129862524725802,0.4094753601164466,0.5487961516691927,0.40028998242530756,0.5983182340354612,0.40469945177135686,0.3836394168201872,0.40376256644674546
EQUIPMUSE,ADB,recall_weighted,0.5307557117750439,0.5114235500878734,0.5659050966608085,0.5483304042179262,0.5940246045694201,0.539543057996485,0.6091549295774648,0.545774647887324,0.5123239436619719,0.5387323943661971
EQUIPMUSE,RFC,accuracy,0.6590509666080844,0.6625659050966608,0.6256590509666081,0.680140597539543,0.6449912126537786,0.6906854130052724,0.6338028169014085,0.6778169014084507,0.6496478873239436,0.6936619718309859
EQUIPMUSE,RFC,f1_weighted,0.6468115873098733,0.6453311100479162,0.6068576765762994,0.6651877641345553,0.6284383905595552,0.6788772847369101,0.6173296897753454,0.6622498795471724,0.6360042180148066,0.6841399432430885
EQUIPMUSE,RFC,precision_weighted,0.6577331180061985,0.6591722399382898,0.6273871308127977,0.6786727289929997,0.6307217960726929,0.6945082002130615,0.6356089832687081,0.6729494227629041,0.648693903346821,0.6920479839555878
EQUIPMUSE,RFC,recall_weighted,0.6590509666080844,0.6625659050966608,0.6256590509666081,0.680140597539543,0.6449912126537786,0.6906854130052724,0.6338028169014085,0.6778169014084507,0.6496478873239436,0.6936619718309859
TEMPHOME,LDA,accuracy,0.5448154657293497,0.5342706502636204,0.5448154657293497,0.5360281195079086,0.5377855887521968,0.5887521968365553,0.5686619718309859,0.528169014084507,0.551056338028169,0.5316901408450704
